raw_alt,region,source,titre,prix,surface_m2,rooms,localisation,code_postal,ville
Appartement à vendre - neuf 196 166 € 2 pièces 1 chambre 45 m² Capouchiné Nîmes 30000,Occitanie,seloger,,196166.0,45.0,2.0,,,
"Appartement à vendre - neuf 119 000 € 1 pièce 25,9 m² 1er étage dès le 31/12/2026 Ax-les-Thermes 09110",Occitanie,seloger,,119000.0,25.9,1.0,,,
"Appartement à vendre - neuf 259 000 € 3 pièces 2 chambres 56,1 m² Montjoie Tournefeuille 31170",Occitanie,seloger,,259000.0,56.1,3.0,,,
Appartement à vendre - neuf 960 000 € 5 pièces 149 m² dès le 30/06/2027 Port Marianne - Richter Montpellier 34000,Occitanie,seloger,,960000.0,149.0,5.0,,,
"Appartement à vendre - neuf 124 500 € 2 pièces 39,4 m² 4 étages dès le 01/04/2028 La Plaine Beaucaire 30300",Occitanie,seloger,,124500.0,39.4,2.0,,,
Appartement à vendre - neuf 158 000 € 2 pièces 3 chambres 46 m² Croix de Poumeyrac Béziers 34500,Occitanie,seloger,,158000.0,46.0,2.0,,,
"Appartement à vendre - neuf 390 000 € 4 pièces 3 chambres 89,3 m² dès le 31/12/2025 Estanove Montpellier 34070",Occitanie,seloger,,390000.0,89.3,4.0,,,
Maison à vendre 380 000 € 4 pièces 3 chambres 119 m² 239 m² de terrain Saint-Simon Toulouse 31100,Occitanie,seloger,,380000.0,119.0,4.0,,,
Appartement à vendre - neuf 167 509 € 2 pièces 36 m² Colombiers 34440,Occitanie,seloger,,167509.0,36.0,2.0,,,
MAISONS OXYGENE,Occitanie,seloger,,,,,,,
Terrain avec maison neuve à vendre 449 620 € 5 pièces 4 chambres 110 m² 839 m² de terrain Desingy 74270,Occitanie,seloger,,449620.0,110.0,5.0,,,
Appartement à vendre - neuf 127 656 € 1 pièce 23 m² Colombiers 34440,Occitanie,seloger,,127656.0,23.0,1.0,,,
Appartement à vendre - neuf 750 000 € 4 pièces 120 m² Centre Ville Castries 34160,Occitanie,seloger,,750000.0,120.0,4.0,,,
Appartement à vendre - neuf 283 970 € 4 pièces 79 m² Alco Montpellier 34080,Occitanie,seloger,,283970.0,79.0,4.0,,,
Maison de ville à vendre 479 900 € 5 pièces 3 chambres 120 m² 470 m² de terrain Plage Centre Canet-en-Roussillon 66140,Occitanie,seloger,,479900.0,120.0,5.0,,,
Maison à vendre 625 000 € 5 pièces 4 chambres 125 m² 440 m² de terrain Pont-des-demoiselles Toulouse 31500,Occitanie,seloger,,625000.0,125.0,5.0,,,
Appartement à vendre - neuf 203 500 € 4 pièces 3 chambres 82 m² dès le 31/12/2026 Ancien Hôpital Béziers 34500,Occitanie,seloger,,203500.0,82.0,4.0,,,
"Appartement à vendre - neuf 125 000 € 1 pièce 18,8 m² dès le 31/03/2026 La Plagette-Pont de la Gare Sète 34200",Occitanie,seloger,,125000.0,18.8,1.0,,,
"Appartement à vendre - neuf 280 000 € 3 pièces 2 chambres 70,6 m² RDC Saint-Martin-du-Touch Toulouse 31300",Occitanie,seloger,,280000.0,70.6,3.0,,,
"Appartement à vendre - neuf 330 500 € 4 pièces 3 chambres 86,1 m² RDC Saint-Martin-du-Touch Toulouse 31300",Occitanie,seloger,,330500.0,86.1,4.0,,,
"Appartement à vendre - neuf 259 000 € 2 pièces 1 chambre 39,6 m² RDC Côte Pavée Toulouse 31400",Occitanie,seloger,,259000.0,39.6,2.0,,,
Appartement à vendre - neuf 277 000 € 5 pièces 4 chambres 97 m² dès le 31/12/2027 Pompignane Montpellier 34000,Occitanie,seloger,,277000.0,97.0,5.0,,,
"Appartement à vendre - neuf 194 700 € 3 pièces 2 chambres 58,7 m² RDC Le Grau d'Agde Agde 34300",Occitanie,seloger,,194700.0,58.7,3.0,,,
Maison à vendre 477 000 € 5 pièces 4 chambres 123 m² 601 m² de terrain Eglise-Oree du Bois Saint-Orens-de-Gameville 31650,Occitanie,seloger,,477000.0,123.0,5.0,,,
Appartement à vendre - neuf 276 000 € 3 pièces 2 chambres 61 m² Périphérique Nord Escalquens 31750,Occitanie,seloger,,276000.0,61.0,3.0,,,
Maison de plain-pied à vendre 315 000 € 4 pièces 3 chambres 81 m² 403 m² de terrain Servian 34290,Occitanie,seloger,,315000.0,81.0,4.0,,,
Maison de plain-pied à vendre 485 000 € 5 pièces 4 chambres 132 m² 429 m² de terrain Gigean 34770,Occitanie,seloger,,485000.0,132.0,5.0,,,
Appartement à vendre - neuf 214 900 € 2 pièces 46 m² Centre Ville Sud Vendargues 34740,Occitanie,seloger,,214900.0,46.0,2.0,,,
Appartement à vendre - neuf 231 000 € 3 pièces 68 m² 1er étage dès le 30/06/2027 Apprieu 38140,Occitanie,seloger,,231000.0,68.0,3.0,,,
Appartement à vendre - neuf 850 000 € 4 pièces 122 m² Saint-Aubin - Dupuy Toulouse 31000,Occitanie,seloger,,850000.0,122.0,4.0,,,
Maison à vendre 405 900 € 6 pièces 4 chambres 126 m² 475 m² de terrain Fournas Saint-Estève 66240,Occitanie,seloger,,405900.0,126.0,6.0,,,
Appartement à vendre 299 900 € 4 pièces 2 chambres 95 m² Étage 2/3 Montaudran - Lespinet Toulouse 31400,Occitanie,seloger,,299900.0,95.0,4.0,,,
Appartement à vendre - neuf 290 700 € 2 pièces 1 chambre 47 m² dès le 31/12/2027 Nord Le Grau-du-Roi 30240,Occitanie,seloger,,290700.0,47.0,2.0,,,
"Appartement à vendre - neuf 251 881 € 3 pièces 2 chambres 60,1 m² dès le 31/12/2027 Pompignane Montpellier 34000",Occitanie,seloger,,251881.0,60.1,3.0,,,
Maison à vendre 349 000 € 4 pièces 3 chambres 98 m² 357 m² de terrain L'Hers Aucamville 31140,Occitanie,seloger,,349000.0,98.0,4.0,,,
Maison à vendre 697 000 € 6 pièces 5 chambres 137 m² 490 m² de terrain Hôpitaux-Facultés Montpellier 34080,Occitanie,seloger,,697000.0,137.0,6.0,,,
Appartement à vendre - neuf 127 656 € 1 pièce 23 m² Colombiers 34440,Occitanie,seloger,,127656.0,23.0,1.0,,,
Appartement à vendre - neuf 167 509 € 2 pièces 36 m² Colombiers 34440,Occitanie,seloger,,167509.0,36.0,2.0,,,
Appartement à vendre - neuf 269 000 € 3 pièces 61 m² Nord Est Cournonterral 34660,Occitanie,seloger,,269000.0,61.0,3.0,,,
"Appartement à vendre - neuf 279 000 € 2 pièces 41,9 m² 3 étages dès le 30/06/2028 Côte Pavée Toulouse 31400",Occitanie,seloger,,279000.0,41.9,2.0,,,
Maison à vendre - neuf 375 000 € 4 pièces 74 m² Zone d'Activité Vendargues 34740,Occitanie,seloger,,375000.0,74.0,4.0,,,
Appartement à vendre 154 000 € 3 pièces 2 chambres 65 m² Étage 6/7 Le Village Vaulx-en-Velin 69120,Occitanie,seloger,,154000.0,65.0,3.0,,,
Appartement à vendre - neuf 685 000 € 4 pièces 109 m² Ouest Mauguio 34130,Occitanie,seloger,,685000.0,109.0,4.0,,,
Appartement à vendre - neuf 339 000 € 4 pièces 80 m² Nord Est Cournonterral 34660,Occitanie,seloger,,339000.0,80.0,4.0,,,
Maison à vendre - neuf 282 900 € 4 pièces 89 m² Garons 30128,Occitanie,seloger,,282900.0,89.0,4.0,,,
Appartement à vendre - neuf 260 000 € 3 pièces 55 m² Parc aquatechnique de Sète Sète 34200,Occitanie,seloger,,260000.0,55.0,3.0,,,
"Appartement à vendre - neuf 269 000 € 3 pièces 61,4 m² Étage 1/2 Périphérique Nord Escalquens 31750",Occitanie,seloger,,269000.0,61.4,3.0,,,
"Appartement à vendre - neuf 375 000 € 4 pièces 3 chambres 78,2 m² RDC Le Barcares 66420",Occitanie,seloger,,375000.0,78.2,4.0,,,
Appartement à vendre - neuf 259 900 € 2 pièces 44 m² La Corniche Sète 34200,Occitanie,seloger,,259900.0,44.0,2.0,,,
"Appartement à vendre - neuf 369 000 € 3 pièces 2 chambres 65,7 m² dès le 31/03/2027 Zone d'Activité le Soriech-Commandeurs-La Banquière Lattes 34970",Occitanie,seloger,,369000.0,65.7,3.0,,,
"Appartement à vendre - neuf 511 000 € 4 pièces 3 chambres 92,4 m² dès le 31/03/2027 Zone d'Activité le Soriech-Commandeurs-La Banquière Lattes 34970",Occitanie,seloger,,511000.0,92.4,4.0,,,
Appartement à vendre - neuf 337 900 € 3 pièces 66 m² Le Village Argelès-sur-Mer 66700,Occitanie,seloger,,337900.0,66.0,3.0,,,
Appartement à vendre - neuf 236 000 € 2 pièces 1 chambre 40 m² Aiguerelles - Nouvelle Mairie Montpellier 34000,Occitanie,seloger,,236000.0,40.0,2.0,,,
Appartement à vendre - neuf 430 000 € 3 pièces 81 m² Nord Nord Ouest Baillargues 34670,Occitanie,seloger,,430000.0,81.0,3.0,,,
"Appartement à vendre - neuf 255 900 € 3 pièces 2 chambres 56,8 m² 1er étage Belbeze Tournefeuille 31170",Occitanie,seloger,,255900.0,56.8,3.0,,,
"Appartement à vendre - neuf 232 000 € 2 pièces 1 chambre 46,6 m² RDC/1 Montaudran - Lespinet Toulouse 31400",Occitanie,seloger,,232000.0,46.6,2.0,,,
Maison de plain-pied à vendre 465 000 € 5 pièces 3 chambres 117 m² Gigean 34770,Occitanie,seloger,,465000.0,117.0,5.0,,,
Appartement à vendre - neuf 393 000 € 5 pièces 99 m² Beausoleil Nîmes 30900,Occitanie,seloger,,393000.0,99.0,5.0,,,
Appartement à vendre 345 000 € 3 pièces 2 chambres 62 m² RDC Cerbère 66290,Occitanie,seloger,,345000.0,62.0,3.0,,,
"Appartement à vendre - neuf 245 800 € 4 pièces 78,7 m² Étage 2/4 dès le 01/04/2028 La Plaine Beaucaire 30300",Occitanie,seloger,,245800.0,78.7,4.0,,,
"Appartement à vendre - neuf 227 000 € 2 pièces 44,8 m² 2ème étage dès le 01/01/2027 Château-de-l'Hers Toulouse 31300",Occitanie,seloger,,227000.0,44.8,2.0,,,
"Appartement à vendre - neuf 229 000 € 2 pièces 1 chambre 44,8 m² dès le 31/12/2027 Castelnau-le-Lez 34170",Occitanie,seloger,,229000.0,44.8,2.0,,,
Appartement à vendre - neuf 199 000 € 3 pièces 2 chambres 63 m² 1er étage Ax-les-Thermes 09110,Occitanie,seloger,,199000.0,63.0,3.0,,,
"Appartement à vendre - neuf 354 000 € 3 pièces 65,4 m² 3ème étage dès le 30/06/2026 Plage Centre Canet-en-Roussillon 66140",Occitanie,seloger,,354000.0,65.4,3.0,,,
"Appartement à vendre - neuf 291 004 € 3 pièces 2 chambres 63,5 m² dès le 30/06/2026 Juncasse - Argoulets Toulouse 31000",Occitanie,seloger,,291004.0,63.5,3.0,,,
Appartement à vendre - neuf 399 900 € 5 pièces 3 chambres 102 m² 2ème étage La Peyrade Ramonville St Agne 31520,Occitanie,seloger,,399900.0,102.0,5.0,,,
Appartement à vendre 559 000 € 4 pièces 3 chambres 105 m² 8ème étage Port Marianne - Richter Montpellier 34000,Occitanie,seloger,,559000.0,105.0,4.0,,,
Maison à vendre 490 000 € 5 pièces 4 chambres 95 m² 190 m² de terrain Le Grau d'Agde Agde 34300,Occitanie,seloger,,490000.0,95.0,5.0,,,
Appartement à vendre - neuf 378 537 € 4 pièces 3 chambres 98 m² La Peyrade Ramonville-Saint-Agne 31520,Occitanie,seloger,,378537.0,98.0,4.0,,,
Maison de plain-pied à vendre 355 000 € 4 pièces 3 chambres 87 m² 450 m² de terrain Zone d'Activité Nord Balma 31130,Occitanie,seloger,,355000.0,87.0,4.0,,,
Appartement à vendre - neuf 177 000 € 2 pièces 38 m² Nord Est Cournonterral 34660,Occitanie,seloger,,177000.0,38.0,2.0,,,
Appartement à vendre - neuf 339 000 € 3 pièces 62 m² Aiguerelles - Nouvelle Mairie Montpellier 34070,Occitanie,seloger,,339000.0,62.0,3.0,,,
MAISONS AXIAL,Occitanie,seloger,,,,,,,
Terrain avec maison neuve à vendre 268 500 € 4 pièces 3 chambres 93 m² 305 m² de terrain Saint-Laurent-d'Oingt 69620,Occitanie,seloger,,268500.0,93.0,4.0,,,
Maison à vendre 397 000 € 4 pièces 3 chambres 84 m² 216 m² de terrain Aiguelongue Montpellier 34090,Occitanie,seloger,,397000.0,84.0,4.0,,,
"Appartement à vendre - neuf 380 100 € 3 pièces 58,7 m² 2 étages dès le 30/06/2026 Marengo - Jolimont Toulouse 31000",Occitanie,seloger,,380100.0,58.7,3.0,,,
"Appartement à vendre - neuf 191 900 € 2 pièces 1 chambre 43,8 m² dès le 31/12/2027 Valras-Plage 34350",Occitanie,seloger,,191900.0,43.8,2.0,,,
"Appartement à vendre - neuf 284 300 € 2 pièces 43,2 m² 2 étages dès le 30/06/2026 Marengo - Jolimont Toulouse 31000",Occitanie,seloger,,284300.0,43.2,2.0,,,
Appartement à vendre - neuf 350 000 € 3 pièces 2 chambres 62 m² Sablas-Mendrous O-Languedoc O Castelnau-le-Lez 34170,Occitanie,seloger,,350000.0,62.0,3.0,,,
"Appartement à vendre - neuf 137 000 € 2 pièces 1 chambre 33,9 m² dès le 31/03/2026 Saint-André-de-Sangonis 34725",Occitanie,seloger,,137000.0,33.9,2.0,,,
"Appartement à vendre - neuf 268 100 € 4 pièces 3 chambres 85,7 m² 2ème étage Le Grau d'Agde Agde 34300",Occitanie,seloger,,268100.0,85.7,4.0,,,
Maison de plain-pied à vendre 291 500 € 7 pièces 6 chambres 206 m² Saint-Amans-Valtoret 81240,Occitanie,seloger,,291500.0,206.0,7.0,,,
Appartement à vendre - neuf 292 000 € 3 pièces 58 m² Centre Ville Sud Vendargues 34740,Occitanie,seloger,,292000.0,58.0,3.0,,,
Appartement à vendre - neuf 221 455 € 2 pièces 45 m² Ritouret Blagnac 31700,Occitanie,seloger,,221455.0,45.0,2.0,,,
Appartement à vendre - neuf 250 300 € 3 pièces 2 chambres 63 m² Fenouillet 31150,Occitanie,seloger,,250300.0,63.0,3.0,,,
Maison à vendre 349 000 € 4 pièces 3 chambres 93 m² 354 m² de terrain Ecarts Narbonne 11100,Occitanie,seloger,,349000.0,93.0,4.0,,,
Appartement à vendre - neuf 520 000 € 4 pièces 3 chambres 96 m² dès le 31/12/2026 Aiguerelles - Nouvelle Mairie Montpellier 34070,Occitanie,seloger,,520000.0,96.0,4.0,,,
Appartement à vendre - neuf 196 900 € 2 pièces 43 m² Valras-Plage 34350,Occitanie,seloger,,196900.0,43.0,2.0,,,
"Appartement à vendre - neuf 559 000 € 4 pièces 3 chambres 106,8 m² 1er étage Les Angles 66210",Occitanie,seloger,,559000.0,106.8,4.0,,,
Appartement à vendre - neuf 240 000 € 3 pièces 2 chambres 64 m² Capouchiné Nîmes 30000,Occitanie,seloger,,240000.0,64.0,3.0,,,
Appartement à vendre - neuf 259 000 € 2 pièces 1 chambre 47 m² dès le 31/03/2027 Centre La Grande-Motte 34280,Occitanie,seloger,,259000.0,47.0,2.0,,,
Appartement à vendre 185 000 € 1 pièce 39 m² RDC/2 Boulouris Saint Raphael 83700,Occitanie,seloger,,185000.0,39.0,1.0,,,
Appartement à vendre - neuf 247 500 € 3 pièces 2 chambres 62 m² Les Violettes Aucamville 31140,Occitanie,seloger,,247500.0,62.0,3.0,,,
Appartement à vendre - neuf 216 000 € 3 pièces 2 chambres 61 m² Croix de Poumeyrac Béziers 34500,Occitanie,seloger,,216000.0,61.0,3.0,,,
Appartement à vendre - neuf 224 900 € 2 pièces 1 chambre 34 m² dès le 30/09/2027 Coopérative Agde 34300,Occitanie,seloger,,224900.0,34.0,2.0,,,
"Appartement à vendre - neuf 151 400 € 2 pièces 45,6 m² 2ème étage Ouest Saint Gaudens 31800",Occitanie,seloger,,151400.0,45.6,2.0,,,
Appartement à vendre 330 000 € 5 pièces 3 chambres 105 m² Étage 2/2 Nord Pignan 34570,Occitanie,seloger,,330000.0,105.0,5.0,,,
Maison à vendre 410 000 € 7 pièces 5 chambres 140 m² 17 182 m² de terrain Le Boulve 46800,Occitanie,seloger,,410000.0,140.0,7.0,,,
Appartement à vendre - neuf 505 000 € 4 pièces 84 m² 6ème étage Port Marianne - Richter Montpellier 34000,Occitanie,seloger,,505000.0,84.0,4.0,,,
Appartement à vendre - neuf dès le 31/12/2026 Ancien Hôpital Béziers 34500,Occitanie,seloger,,,,,,,
Appartement à vendre - neuf 353 800 € 3 pièces 2 chambres 62 m² dès le 31/12/2027 Nord Le Grau-du-Roi 30240,Occitanie,seloger,,353800.0,62.0,3.0,,,
"Appartement à vendre - neuf 577 200 € 4 pièces 87,6 m² 2 étages dès le 30/06/2026 Marengo - Jolimont Toulouse 31000",Occitanie,seloger,,577200.0,87.6,4.0,,,
"Appartement à vendre - neuf 201 000 € 3 pièces 2 chambres 60,5 m² dès le 31/12/2027 Castelnau-le-Lez 34170",Occitanie,seloger,,201000.0,60.5,3.0,,,
"Appartement à vendre - neuf 779 000 € 5 pièces 3 chambres 135,3 m² 8ème étage Croix-de-pierre Toulouse 31000",Occitanie,seloger,,779000.0,135.3,5.0,,,
Appartement à vendre - neuf 218 900 € 3 pièces 67 m² Du Guesclin Béziers 34500,Occitanie,seloger,,218900.0,67.0,3.0,,,
Appartement à vendre 185 000 € 2 pièces 1 chambre 34 m² Étage 2/6 St Raphael 83700,Occitanie,seloger,,185000.0,34.0,2.0,,,
Appartement à vendre - neuf 286 522 € 3 pièces 2 chambres 62 m² Peripherie Sérignan 34410,Occitanie,seloger,,286522.0,62.0,3.0,,,
Appartement à vendre - neuf 248 900 € 2 pièces 1 chambre 40 m² Bonnefoy Toulouse 31500,Occitanie,seloger,,248900.0,40.0,2.0,,,
"Appartement à vendre - neuf 404 700 € 3 pièces 2 chambres 79,4 m² dès le 31/12/2025 Estanove Montpellier 34070",Occitanie,seloger,,404700.0,79.4,3.0,,,
"Appartement à vendre - neuf 520 000 € 3 pièces 2 chambres 78,6 m² Étage 2/3 Saint-Cyprien Toulouse 31300",Occitanie,seloger,,520000.0,78.6,3.0,,,
"Maison de plain-pied à vendre 153 000 € 2 pièces 1 chambre 36,9 m² 79 m² de terrain Aiguerelles - Nouvelle Mairie Montpellier 34000",Occitanie,seloger,,153000.0,36.9,2.0,,,
Maison à vendre 599 000 € 9 pièces 6 chambres 384 m² 3 425 m² de terrain Montastruc-la-Conseillère 31340,Occitanie,seloger,,599000.0,384.0,9.0,,,
Maison à vendre 332 000 € 6 pièces 4 chambres 150 m² 8 400 m² de terrain Francoulès 46090,Occitanie,seloger,,332000.0,150.0,6.0,,,
"Appartement à vendre 81 750 € 1 pièce 21,7 m² Étage 3/3 Toulouse 31100",Occitanie,seloger,,81750.0,21.7,1.0,,,
Appartement à vendre 366 900 € 4 pièces 3 chambres 100 m² Étage 2/2 Centre Ville Port Port-Vendres 66660,Occitanie,seloger,,366900.0,100.0,4.0,,,
Appartement à vendre - neuf 207 900 € 2 pièces 39 m² Saint-Agne Toulouse 31400,Occitanie,seloger,,207900.0,39.0,2.0,,,
Maison à vendre 350 000 € 8 pièces 5 chambres 220 m² 2 420 m² de terrain Puy-l'Évêque 46700,Occitanie,seloger,,350000.0,220.0,8.0,,,
"Appartement à vendre - neuf 1 067 000 € 4 pièces 3 chambres 124,8 m² 3ème étage Côte Pavée Toulouse 31400",Occitanie,seloger,,1067000.0,124.8,4.0,,,
"Appartement à vendre - neuf 119 160 € 1 pièce 15,2 m² RDC dès le 30/06/2026 Montaudran - Lespinet Toulouse 31400",Occitanie,seloger,,119160.0,15.2,1.0,,,
"Appartement à vendre - neuf 246 000 € 3 pièces 65,8 m² 3ème étage Hôpital Nîmes 30900",Occitanie,seloger,,246000.0,65.8,3.0,,,
MAISONS CLAIR LOGIS,Occitanie,seloger,,,,,,,
Terrain avec maison neuve à vendre 285 000 € 5 pièces 4 chambres 100 m² 780 m² de terrain Saint-Bonnet-Près-Riom 63200,Occitanie,seloger,,285000.0,100.0,5.0,,,
Appartement à vendre - neuf 375 000 € 3 pièces 63 m² 3 étages dès le 30/06/2028 Côte Pavée Toulouse 31400,Occitanie,seloger,,375000.0,63.0,3.0,,,
Appartement à vendre - neuf 199 900 € 2 pièces 44 m² Labarthe-sur-Lèze 31860,Occitanie,seloger,,199900.0,44.0,2.0,,,
"Appartement à vendre - neuf 604 000 € 5 pièces 108,9 m² Étage 3/4 dès le 31/12/2027 Rangueil - CHR - Facultés Toulouse 31000",Occitanie,seloger,,604000.0,108.9,5.0,,,
Appartement à vendre - neuf 170 000 € 2 pièces 1 chambre 43 m² Roquettes 31120,Occitanie,seloger,,170000.0,43.0,2.0,,,
Appartement à vendre - neuf 249 900 € 3 pièces 65 m² Bellecroix-Pont d'Avignon Villeneuve-Lès-Avignon 30400,Occitanie,seloger,,249900.0,65.0,3.0,,,
Appartement à vendre - neuf 189 800 € 2 pièces 1 chambre 43 m² Vasconia-L'Ermitage Muret 31600,Occitanie,seloger,,189800.0,43.0,2.0,,,
Appartement à vendre - neuf 364 900 € 3 pièces 69 m² La Corniche Sète 34200,Occitanie,seloger,,364900.0,69.0,3.0,,,
Appartement à vendre - neuf 228 583 € 3 pièces 2 chambres 79 m² Bas Vernet Est Perpignan 66000,Occitanie,seloger,,228583.0,79.0,3.0,,,
Appartement à vendre - neuf 240 000 € 3 pièces 60 m² Clarensac 30870,Occitanie,seloger,,240000.0,60.0,3.0,,,
Appartement à vendre - neuf 339 000 € 3 pièces 1 chambre 62 m² Aiguerelles - Nouvelle Mairie Montpellier 34000,Occitanie,seloger,,339000.0,62.0,3.0,,,
Appartement à vendre - neuf 180 300 € 2 pièces 1 chambre 40 m² Falcou Fenassiers Colomiers 31770,Occitanie,seloger,,180300.0,40.0,2.0,,,
Appartement à vendre - neuf 177 922 € 2 pièces 1 chambre 40 m² dès le 30/06/2026 Les Sables Launaguet 31140,Occitanie,seloger,,177922.0,40.0,2.0,,,
Appartement à vendre - neuf 239 000 € 2 pièces 1 chambre 40 m² dès le 30/06/2026 Sablas-Mendrous O-Languedoc O Castelnau-le-Lez 34170,Occitanie,seloger,,239000.0,40.0,2.0,,,
Terrain avec maison neuve à vendre 293 900 € 5 pièces 4 chambres 108 m² 505 m² de terrain Veyre-Monton 63960,Occitanie,seloger,,293900.0,108.0,5.0,,,
Appartement à vendre - neuf 159 561 € 1 pièce 18 m² Étage 2/3 dès le 01/12/2027 Aiguelongue Montpellier 34090,Occitanie,seloger,,159561.0,18.0,1.0,,,
Appartement à vendre 239 000 € 5 pièces 4 chambres 154 m² Étage 2/2 Du Guesclin Béziers 34500,Occitanie,seloger,,239000.0,154.0,5.0,,,
Appartement à vendre 179 000 € 2 pièces 31 m² Le Grau-du-Roi 30240,Occitanie,seloger,,179000.0,31.0,2.0,,,
"Maison à vendre 850 000 € 9 pièces 4 chambres 351,1 m² 1 476 m² de terrain Centre Portet-sur-Garonne 31120",Occitanie,seloger,,850000.0,351.1,9.0,,,
"Maison à vendre 148 000 € 3 pièces 2 chambres 75,7 m² Fourques 66300",Occitanie,seloger,,148000.0,75.7,3.0,,,
Appartement à vendre - neuf 278 182 € 3 pièces 61 m² Ritouret Blagnac 31700,Occitanie,seloger,,278182.0,61.0,3.0,,,
"Appartement à vendre - neuf 175 000 € 2 pièces 1 chambre 39,6 m² dès le 31/03/2027 Ouest Céret 66400",Occitanie,seloger,,175000.0,39.6,2.0,,,
"Appartement à vendre - neuf 264 900 € 3 pièces 2 chambres 67,1 m² dès le 31/12/2027 Valras-Plage 34350",Occitanie,seloger,,264900.0,67.1,3.0,,,
"Appartement à vendre - neuf 199 000 € 2 pièces 45,8 m² RDC dès le 01/10/2026 Couronne Periurbaine Mèze 34140",Occitanie,seloger,,199000.0,45.8,2.0,,,
"Appartement à vendre - neuf 1 069 000 € 5 pièces 3 chambres 124,6 m² 3ème étage Côte Pavée Toulouse 31400",Occitanie,seloger,,1069000.0,124.6,5.0,,,
Appartement à vendre - neuf 258 000 € 3 pièces 65 m² 1er étage dès le 01/01/2027 Château-de-l'Hers Toulouse 31300,Occitanie,seloger,,258000.0,65.0,3.0,,,
Appartement à vendre - neuf 255 900 € 3 pièces 2 chambres 56 m² Fanjeau Tournefeuille 31170,Occitanie,seloger,,255900.0,56.0,3.0,,,
Appartement à vendre - neuf 169 000 € 2 pièces 1 chambre 35 m² 2 étages Toulouse 31000,Occitanie,seloger,,169000.0,35.0,2.0,,,
Appartement à vendre - neuf 199 000 € 3 pièces 66 m² Coopérative Agde 34300,Occitanie,seloger,,199000.0,66.0,3.0,,,
Appartement à vendre - neuf 208 500 € 2 pièces 46 m² Aiguerelles - Nouvelle Mairie Montpellier 34000,Occitanie,seloger,,208500.0,46.0,2.0,,,
Appartement à vendre - neuf 464 900 € 4 pièces 83 m² Le Village Argelès-sur-Mer 66700,Occitanie,seloger,,464900.0,83.0,4.0,,,
Appartement à vendre - neuf 310 000 € 3 pièces 2 chambres 66 m² Camplanier Nîmes 30900,Occitanie,seloger,,310000.0,66.0,3.0,,,
MAISONS DE PAYS,Occitanie,seloger,,,,,,,
Terrain avec maison neuve à vendre 1 140 000 € 6 pièces 5 chambres 200 m² 1 095 m² de terrain Saint-Cyr-Au-Mont-d'Or 69450,Occitanie,seloger,,1140000.0,200.0,6.0,,,
"Appartement à vendre - neuf 263 000 € 2 pièces 47,7 m² dès le 31/12/2026 Zone d'Activité le Soriech-Commandeurs-La Banquière Lattes 34970",Occitanie,seloger,,263000.0,47.7,2.0,,,
Appartement à vendre - neuf 145 000 € 1 pièce 23 m² Falcou Fenassiers Colomiers 31770,Occitanie,seloger,,145000.0,23.0,1.0,,,
Appartement à vendre - neuf 1 190 000 € 5 pièces 4 chambres 163 m² Sablas-Mendrous O-Languedoc O Castelnau-le-Lez 34170,Occitanie,seloger,,1190000.0,163.0,5.0,,,
Appartement à vendre - neuf 235 000 € 2 pièces 1 chambre 45 m² Les Acacias L'Union 31240,Occitanie,seloger,,235000.0,45.0,2.0,,,
Appartement à vendre - neuf 930 000 € 4 pièces 144 m² Nord Nord Ouest Baillargues 34670,Occitanie,seloger,,930000.0,144.0,4.0,,,
"Appartement à vendre - neuf 318 900 € 3 pièces 2 chambres 66,4 m² dès le 31/12/2027 Zone d'Activité le Soriech-Commandeurs-La Banquière Lattes 34970",Occitanie,seloger,,318900.0,66.4,3.0,,,
"Appartement à vendre - neuf 363 095 € 4 pièces 3 chambres 90,7 m² dès le 31/12/2027 Pompignane Montpellier 34000",Occitanie,seloger,,363095.0,90.7,4.0,,,
"Appartement à vendre - neuf 199 000 € 2 pièces 38,1 m² 1er étage dès le 01/07/2027 Centre Ville Castries 34160",Occitanie,seloger,,199000.0,38.1,2.0,,,
Appartement à vendre - neuf 183 746 € 2 pièces 1 chambre 41 m² 3 étages Barrière-de-Paris Toulouse 31200,Occitanie,seloger,,183746.0,41.0,2.0,,,
Appartement à vendre - neuf 549 000 € 3 pièces 83 m² Étage 3/4 Sud St Jean de Vedas 34430,Occitanie,seloger,,549000.0,83.0,3.0,,,
Appartement à vendre - neuf 380 700 € 5 pièces 3 chambres 121 m² 3ème étage Le Grau d'Agde Agde 34300,Occitanie,seloger,,380700.0,121.0,5.0,,,
Appartement à vendre - neuf 195 000 € 2 pièces 1 chambre 46 m² 2 étages Périphérique Nord Escalquens 31750,Occitanie,seloger,,195000.0,46.0,2.0,,,
Appartement à vendre - neuf 379 000 € 4 pièces 77 m² Castelnau-Centre Ville Castelnau-le-Lez 34170,Occitanie,seloger,,379000.0,77.0,4.0,,,
Terrain avec maison neuve à vendre 659 000 € 5 pièces 3 chambres 109 m² 626 m² de terrain Brison-Saint-Innocent 73100,Occitanie,seloger,,659000.0,109.0,5.0,,,
Appartement à vendre - neuf 394 900 € 4 pièces 81 m² Centre Ville Sud Vendargues 34740,Occitanie,seloger,,394900.0,81.0,4.0,,,
Appartement à vendre - neuf 399 000 € 4 pièces 102 m² Ritouret Blagnac 31700,Occitanie,seloger,,399000.0,102.0,4.0,,,
