address,lat,lon
"LACABARÈDE, 81240, France",43.4703,2.58096
"MORMOIRON, 84570, France",44.0674373,5.183249
"ROUSSILLON, 66140, France",45.3735991,4.8124049
"PLAGE, 66750, France",42.6293344,3.0312099
"BANYULS, 66650, France",42.4794084,3.1275893
"SUSSARGUES, 34160, France",43.7131593,4.003973
"SAINT, 81370, France",43.775284,1.6803708
"MONDONVILLE, 31700, France",43.6710689,1.2879155
"SALON, 13300, France",43.6390736,5.0884425
"ROI, 30240, France",,
"CYPRIEN, 66750, France",42.6176479,3.0043728
"LANGLADE, 30980, France",43.8043,4.2506218
"SAMOËNS, 74340, France",46.0834066,6.7269485
"MER, 66650, France",,
"CASTELNAUDARY, 11400, France",43.3192021,1.9533495
"VIAS, 34450, France",43.3107683,3.4201599
"LOUDENVIELLE, 65510, France",42.7507567,0.4327564
"PIBRAC, 31820, France",43.6189112,1.2837373
"NICE, 6200, France",43.7009358,7.2683912
"RAPHAEL, 83700, France",43.4227841,6.7702261
"JONQUIÈRES, 30300, France",49.3899096,2.730011
"BANDOL, 83150, France",43.1357717,5.7523647
"GILLES, 31880, France",43.5774255,1.2725705
"CORCY, 1390, France",49.2523955,3.2107619
"CASTRES, 81100, France",43.6053809,2.2411289
"BRUGUIÈRES, 31150, France",43.7277106,1.411126
"PLAGE, 17340, France",,
"LAUDUN, 30290, France",44.104827,4.6557523
"LANSARGUES, 34130, France",43.6508831,4.0727267
"JUVIGNAC, 34990, France",43.6140784,3.8101646
"CASTELMAUROU, 31180, France",43.6773626,1.5324991
"CHARBONNIÈRES, 69260, France",45.7821067,4.7358905
"D, 34300, France",,
"AUZONNET, 30960, France",44.2419728,4.111441
"UCHAUD, 30620, France",43.7572,4.26861
"LACROIX, 31120, France",43.5028723,1.4116079
"PUIMISSON, 34480, France",43.4395,3.2102
"DRAGUIGNAN, 83300, France",43.5374662,6.4627333
"ROQUEMAURE, 30150, France",44.0523514,4.7788273
"ROQUES, 31120, France",43.5109039,1.3755068
"GAGNAC, 31150, France",43.6981454,1.374462
"MONTFRIN, 30490, France",43.8765181,4.5911803
"CORDON, 74700, France",45.9221674,6.6105436
"FALLAVIER, 38070, France",45.6314982,5.1106322
"VETRAZ, 74100, France",46.1740855,6.2581682
"CLERMONT, 63000, France",49.3780921,2.4141907
"AIX, 73100, France",45.6886292,5.9146362
"VIENNE, 38200, France",45.52524,4.87477
"MORZINE, 74110, France",46.1799561,6.7091057
"ÈME, 69003, France",44.205708,4.7290019
"GRASSE, 6130, France",43.6589011,6.9239103
"BEAUMONT, 74160, France",46.1031105,6.1192098
"GUYON, 63140, France",45.9205,3.06111
"REIGNIER, 74930, France",46.1255781,6.2674954
"TERNAY, 69360, France",45.6066341,4.8088144
"COURNON, 63800, France",45.7392306,3.1962804
"VENISSIEUX, 69200, France",45.6977109,4.8855966
"GIGNAC, 34150, France",43.6522859,3.5512018
"PIERRE, 69310, France",45.701873,4.8421729
"VÉNISSIEUX, 69200, France",45.6977109,4.8855966
"GIVORS, 69700, France",45.5844238,4.7696529
"MONTEUX, 84170, France",44.0349281,4.9968733
"YVOIRE, 74140, France",46.3694186,6.3272859
"SAINT, 74140, France",46.2692348,6.2565696
"GERZAT, 63360, France",45.8250404,3.1435185
"OINGT, 69620, France",45.9488142,4.582846
"ÈME, 69009, France",44.205708,4.7290019
"PERRIGNIER, 74550, France",46.3044117,6.4418109
"ANDRÉZIEUX, 42160, France",45.5217037,4.254834
"SAINT, 42100, France",45.4301732,4.4210978
"ANNECY, 74600, France",45.8992348,6.1288847
"SAINT, 42230, France",45.4461684,4.2598078
"RILLIEUX, 69140, France",45.823514,4.8994366
"MOIDIEU, 38440, France",45.5109,5.01604
"RUMILLY, 74150, France",45.8672156,5.9425679
"SCIEZ, 74140, France",46.331359,6.3752502
"GETS, 74260, France",46.1550977,6.6633354
"ARCHAMPS, 74160, France",46.1354538,6.1332458
"THONON, 74200, France",46.3731303,6.4779448
"SAINT, 69800, France",45.6948082,4.966937
"GENAS, 69740, France",45.7330585,4.9965605
"BONS, 74890, France",46.264918,6.3702817
"VAULX, 69120, France",50.2673619,2.0964942
"ANTHY, 74200, France",46.3557621,6.4271473
"ORNAISONS, 11200, France",43.1847,2.84085
"MEYZIEU, 69330, France",45.7764637,5.0044767
"ÈME, 69004, France",44.205708,4.7290019
"PONT, 38230, France",47.1777278,5.3147014
"D, 38750, France",,
"ALPES, 38860, France",45.0099949,6.1237609
"ER, 69001, France",42.4406621,2.0328526
"PUSIGNAN, 69330, France",45.7561,5.06785
"MOZAC, 63200, France",45.8940829,3.0953843
"AURILLAC, 15000, France",44.9285441,2.4433101
"AIX, 13100, France",50.4912838,3.2907097
"SAINT, 74170, France",45.891956,6.7110427
"MEYLAN, 38240, France",45.2097372,5.778361
"D, 74300, France",46.0319945,6.6312555
"THOIRY, 1710, France",46.236193,5.9804153
"VAULX, 38090, France",50.2673619,2.0964942
"SOUDAIN, 38110, France",45.5681,5.43211
"ÈME, 69002, France",44.205708,4.7290019
"BIOT, 6410, France",43.6270041,7.0989546
"BOURGOIN, 38300, France",45.5860438,5.2772265
"COLLONGES, 74160, France",46.1376178,5.903413
"TOUSSUIRE, 73300, France",45.2470875,6.3024019
"MENUIRES, 73440, France",45.3218079,6.5451333
"SAINT, 38160, France",45.1508695,5.3236275
"FAVERGES, 74210, France",45.7525572,6.291683
"VALENCE, 26000, France",44.9332277,4.8920811
"TULLINS, 38210, France",45.2977714,5.4829748
"ROQUEFORT, 6330, France",43.7589265,0.6032061
"ECHIROLLES, 38130, France",45.1481694,5.718687
"COGNIN, 73160, France",45.5587047,5.8933927
"ALLEMOND, 38114, France",45.1310892,6.0369453
"BASSENS, 73000, France",45.5816027,5.9408017
"CROLLES, 38920, France",45.2845907,5.8839432
"BAINS, 74200, France",46.3731303,6.4779448
"SEYNE, 83500, France",43.1007714,5.8788948
"BAINS, 74170, France",45.8928549,6.7113338
"SALES, 74380, France",46.1876567,6.2919875
"RUFFIEUX, 73310, France",45.8492857,5.8432118
"VERPILLIERE, 38290, France",45.632836,5.1473108
"LOIRE, 69700, France",,
"ORNEX, 1210, France",46.2717214,6.0971755
"DOUVAINE, 74140, France",46.3059806,6.3024961
"FERNEY, 1210, France",46.2567057,6.1096409
"VERPILLIÈRE, 38290, France",45.632836,5.1473108
"SALLAZ, 74250, France",46.147716,6.4104203
"AMBÉRIEU, 1500, France",45.9584309,5.3595099
"ROCHE, 74800, France",,
"BARBERAZ, 73000, France",45.5582393,5.9421274
"MERIBEL, 73550, France",45.4079499,6.5773335
"MEGÈVE, 74120, France",45.8567089,6.617932
"NOTRE, 73590, France",45.8084045,6.5171548
"SAINT, 13210, France",43.7766182,4.8353295
"TARENTAISE, 73210, France",45.3732288,4.4887322
"ALLUES, 73550, France",45.4307976,6.5563846
"ARNAS, 69400, France",46.0235247,4.7071167
"SAINT, 69450, France",45.8146528,4.8177971
"MOIRANS, 38430, France",45.3262643,5.5647186
"SAINT, 69230, France",45.7017591,4.8043258
"AVANCHERS, 73260, France",45.4781616,6.4562373
"FLAINE, 74300, France",46.0068544,6.6903664
"GRAND, 74450, France",48.386104,5.4866253
"PLAGNE, 73210, France",43.1571229,1.0602138
"VIUZ, 74250, France",46.147716,6.4104203
"ARTAS, 38440, France",45.5355078,5.1654902
"CHAMROUSSE, 38410, France",45.1108068,5.8748399
"ÈME, 13007, France",44.205708,4.7290019
"ÉVIAN, 74500, France",46.400979,6.5897931
"ARMOY, 74200, France",46.3479165,6.5195025
"NOTRE, 38220, France",,
"GIERES, 38610, France",45.1798245,5.7904194
"D, 38400, France",,
"VILLARD, 73270, France",46.2167418,6.4393324
"MANIGOD, 74230, France",45.8609621,6.3697041
"CONTAMINES, 74170, France",45.8210905,6.72751
"OLLIÈRES, 74370, France",43.4830755,5.8291
"CRANVES, 74380, France",46.1876567,6.2919875
"BRON, 69500, France",45.7337532,4.9092352
"CRAPONNE, 69290, France",45.743476,4.7231057
"JARDIN, 38200, France",45.4963988,4.9078121
"SAINT, 42000, France",45.4436149,4.3996073
"PRÉVESSIN, 1280, France",46.2542548,6.0807729
"TASSIN, 69160, France",45.7617013,4.7586206
"SAINT, 69720, France",45.6954105,5.0853611
"CHASSIEU, 69680, France",45.7422756,4.9681796
"DORE, 63240, France",45.5749966,2.8094117
"CHÂTEL, 74390, France",46.2671987,6.8412678
"MARCY, 69480, France",45.915058,4.6787244
"ÉCULLY, 69130, France",45.7754498,4.7785644
"PONT, 38800, France",47.1777278,5.3147014
"CEBAZAT, 63118, France",45.8305758,3.1000933
"CAGNES, 6800, France",44.3092145,1.2723653
"GAP, 5000, France",,
"CHALLES, 73190, France",47.9303027,0.4138759
"CLERMONT, 63100, France",49.3780921,2.4141907
"COUBLEVIE, 38500, France",45.3558251,5.616002
"PUGET, 83480, France",43.7551285,5.2695519
"TRÉVOUX, 1600, France",45.9412075,4.7734565
"FLAYOSC, 83780, France",43.5340489,6.3980138
"NICE, 6300, France",43.7009358,7.2683912
"NICE, 6100, France",43.7009358,7.2683912
"BORMES, 83230, France",43.1506968,6.3419285
"AMBILLY, 74100, France",46.1960316,6.2224568
"ÈME, 13013, France",44.205708,4.7290019
"MENTON, 6500, France",43.7753495,7.5029213
"PORT, 13110, France",46.1635975,5.5710285
"CARROS, 6510, France",43.7846,7.18785
"CIOTAT, 13600, France",43.1758591,5.6062495
"MARIGNANE, 13700, France",43.4162729,5.2146275
"AUBAGNE, 13400, France",43.2924385,5.5703031
"TOULON, 83100, France",43.1257311,5.9304919
"MÉNERBES, 84560, France",43.8321696,5.206383
"ARRONDISSEMENT, 13015, France",43.3531559,5.3647655
"ÈME, 13006, France",44.205708,4.7290019
"VENCE, 6140, France",43.7224167,7.1116845
"VILLENEUVE, 6270, France",45.0835468,-0.6280356
"FRÉJUS, 83600, France",43.4319194,6.7329012
"MARTIGUES, 13500, France",43.3929443,5.0256298
"BEAULON, 3230, France",46.6016862,3.6728539
"ER, 13001, France",,
"ROQUEBRUNE, 6190, France",43.7201447,0.2998887
"VITROLLES, 13127, France",43.4593696,5.2482643
"LAMBESC, 13410, France",43.6541997,5.2620916
"FERRAND, 63000, France",45.7785851,3.1009334
"MARSEILLE, 13015, France",43.2961743,5.3699525
"ÈME, 13010, France",44.205708,4.7290019
"LONDE, 83250, France",43.1381313,6.2355346
"ÈME, 13004, France",44.205708,4.7290019
"CEYRESTE, 13600, France",43.2183769,5.6391975
"SÉNAS, 13560, France",43.7446686,5.078624
"SAINT, 83270, France",43.1855131,5.7038084
"AIX, 13290, France",50.4912838,3.2907097
"JALIONAS, 38460, France",45.7600817,5.2385887
"AIX, 13090, France",50.4912838,3.2907097
"ÈME, 13002, France",44.205708,4.7290019
"GIGNAC, 13180, France",43.6522859,3.5512018
"ÈME, 13012, France",44.205708,4.7290019
"SAINT, 26320, France",44.9699524,4.9574049
"AVIGNON, 84000, France",43.9492493,4.8059012
"FRÉJUS, 83370, France",43.4330308,6.7360182
"ISTRES, 13800, France",43.5154083,4.980413
"TOULON, 83000, France",43.1257311,5.9304919
"ÈME, 13011, France",44.205708,4.7290019
"MIRAMAS, 13140, France",43.582733,5.0025809
"MEYREUIL, 13590, France",43.4867359,5.4952155
"ANTIBES, 6160, France",43.5812868,7.1262071
"CARCÈS, 83570, France",43.4760038,6.1826133
"SAINTE, 69110, France",45.4401467,4.3873058
"LOZANNE, 69380, France",45.8563065,4.683398
"SAUSSET, 13960, France",43.332048,5.1094441
"BOUC, 13320, France",43.4511819,5.4127848
"BEAULIEU, 6310, France",47.7277699,4.7269377
"CAP, 6320, France",,
"SAINT, 6700, France",44.8100795,-0.5982853
"ÈME, 13005, France",44.205708,4.7290019
"SAINT, 83700, France",44.8100795,-0.5982853
"LANÇON, 13680, France",42.8854662,0.3663249
"SAINTE, 83120, France",45.4401467,4.3873058
"SAINT, 83530, France",44.8100795,-0.5982853
"BRIANCON, 5100, France",44.8984037,6.6436313
"NERTHE, 13180, France",43.3887665,5.2329106
"BEAUSSET, 83330, France",43.1988273,5.8007195
"ÈZE, 6360, France",43.7288923,7.3620705
"OLIVIERS, 13580, France",43.5511541,5.1869179
"HYERES, 83400, France",43.1202573,6.1301614
"GOLFE, 6220, France",43.0765356,5.880018
"VALLAURIS, 6220, France",43.5761001,7.05859
"ISSAMBRES, 83380, France",43.3469667,6.7125179
"TROPEZ, 83990, France",43.2727191,6.6405225
"PINS, 6160, France",,
"GARDE, 83680, France",43.3196859,6.4687979
"SARRIANS, 84260, France",44.0831417,4.9717219
"VALETTE, 83160, France",45.2673327,2.6029063
"MONTFAVET, 84140, France",43.9326281,4.8739435
"PROVENCE, 13100, France",,
"PÉGOMAS, 6580, France",43.5928477,6.9306639
"ORANGE, 84100, France",44.1371311,4.8078783
"VAR, 6700, France",43.4173551,6.2664637
"MAUSSANE, 13520, France",43.7210449,4.8055115
"ROQUEVAIRE, 13360, France",43.3492766,5.6046147
"BUISSE, 38500, France",45.3333031,5.6203141
"ÉGUILLES, 13510, France",43.5687248,5.3543957
"MER, 83270, France",,
"GORDES, 84220, France",43.9110641,5.2002043
"BERRE, 13130, France",43.5010572,5.1789222
"SAINT, 74490, France",46.18901,6.5060535
"AIX, 13080, France",50.4912838,3.2907097
"AIX, 13540, France",50.4912838,3.2907097
"THOLONET, 13100, France",43.5217232,5.5120384
"GARDANNE, 13120, France",43.455613,5.4710661
"MALLEMORT, 13370, France",43.7314716,5.1802855
"HYÈRES, 83400, France",43.1202573,6.1301614
"APREMONT, 73190, France",45.5132,5.95937
"PAJAY, 38260, France",45.364,5.14113
"NAPOULE, 6210, France",42.5535203,3.040981
"CARNOULES, 83660, France",43.3024863,6.1898612
"ROQUEBRUNE, 83380, France",44.6286853,0.0226196
"ARLES, 13200, France",43.6848044,4.6322785
"PROVENCE, 13090, France",,
"TIGNIEU, 38230, France",45.7350269,5.1864707
"PROPRIANO, 20110, France",41.6510248,8.897321
"PORTO, 20137, France",41.5911382,9.2794469
"AJACCIO, 20090, France",41.9263991,8.7376029
"FURIANI, 20600, France",42.6584811,9.4151285
"MORIANI, 20230, France",42.3842071,9.5299084
"LUCCIANA, 20290, France",42.5459392,9.4175597
"BONIFACIO, 20169, France",41.3878259,9.1606179
"FIGARI, 20114, France",41.4874599,9.1282853
"CALENZANA, 20214, France",42.5083711,8.8552855
"CALVI, 20260, France",42.5677079,8.7590528
"LOTA, 20200, France",42.7363431,9.4377499
"ORNETO, 20230, France",42.3992462,9.4807372
"BELGODERE, 20226, France",42.5858693,9.0175375
"ALBITRECCIA, 20128, France",41.8624874,8.9421289
"OLETTA, 20232, France",42.6320692,9.3579044
"MONTEGROSSO, 20214, France",42.5443549,8.8534064
"SISCO, 20233, France",42.8109997,9.4885168
"LUMIO, 20260, France",42.5790571,8.833802
"NICOLAO, 20230, France",42.3706486,9.5000839
"BASTIA, 20200, France",42.6993979,9.4509187
"LECCI, 20137, France",41.6793732,9.3177979
"VECCHIO, 20137, France",41.5911382,9.2794469
"SPELONCATO, 20226, France",42.5616859,8.9811106
"CENTURI, 20238, France",42.9605846,9.3682432
"FIUMORBO, 20243, France",42.0020919,9.2816237
"AREGNO, 20220, France",42.5806925,8.8944264
"ZONZA, 20124, France",41.7493663,9.1706374
"ZONZA, 20144, France",41.7493663,9.1706374
"AJACCIO, 20000, France",41.9275104,8.739043
"VECCHIO, 20144, France",41.6998072,9.3475783
"CORTE, 20250, France",42.3052904,9.1511935
"FLORENT, 20217, France",42.681295,9.3024991
"SARTENE, 20100, France",41.6208848,8.9721882
"AFA, 20167, France",41.9838088,8.7966629
"CORBARA, 20220, France",42.613746,8.9061013
"MONTICELLO, 20220, France",42.617236,8.9546269
"VECCHI, 20144, France",42.4903163,9.3655885
"BALAGNA, 20220, France",42.603921,8.9294254
"MONTE, 20290, France",42.4687171,9.3916453
"AURIOL, 13390, France",43.3688436,5.6298611
"CATERI, 20225, France",42.5718197,8.8910994
"PORTICCIO, 20166, France",41.8893913,8.8033271
"MEZZANA, 20230, France",42.4011306,9.4900095
"MURO, 20225, France",42.5459792,8.9147021
"PONTET, 84130, France",43.9621858,4.8602588
"TALASANI, 20230, France",42.4082429,9.4799646
"ROUSSE, 20220, France",42.6344797,8.9381367
"GHISONACCIA, 20240, France",42.0149385,9.40536
"PRUNETE, 20221, France",42.321301,9.5445737
"BRAVONE, 20230, France",42.2006185,9.5371279
"SANTA, 20230, France",47.7551188,7.0534664
"POGGIO, 20230, France",42.3981377,9.4955322
"PRUNELLI, 20243, France",42.0105024,9.3246227
"PRUGNA, 20128, France",41.8645383,8.9680886
"ZILIA, 20214, France",42.5303819,8.9008724
"SOLARO, 20240, France",41.9044965,9.3282868
"CALDARELLO, 20131, France",41.4842809,9.0619531
"PRUGNA, 20166, France",41.8645383,8.9680886
"OLMETO, 20113, France",41.7169637,8.9178271
"OCCHIATANA, 20226, France",42.5745881,9.009307
"CARCOPINO, 20167, France",42.0240817,8.8379019
"SOLENZARA, 20145, France",41.8562794,9.398569
"SOTTA, 20146, France",41.5445735,9.1952238
"AVAPESSA, 20225, France",42.5610612,8.8950755
"FREJUS, 83600, France",43.4319194,6.7329012
"ASCO, 20276, France",42.4542774,9.0341777
"VELLERON, 84740, France",43.9562757,5.0292193
"SAINTE, 20144, France",45.4401467,4.3873058
"PEYROLLES, 13860, France",42.9598383,2.3173623
"L, 20220, France",42.6216412,8.9351258
"BASTIA, 20600, France",42.6993979,9.4509187
"BORGO, 20290, France",42.5541524,9.4277361
"CANAVAGGIA, 20235, France",42.5035786,9.2626552
"SAN, 20200, France",42.7364479,9.4381425
"ALERIA, 20270, France",42.1135718,9.5144732
"OCANA, 20117, France",41.9603325,8.9347337
"LINGUIZZETTA, 20230, France",42.26369,9.47299
"CORTICCHIATO, 20167, France",41.9906611,8.9092603
"ALÉRIA, 20270, France",42.1135718,9.5144732
"VENTISERI, 20240, France",41.9431721,9.3331152
"PIETROSELLA, 20166, France",41.8353888,8.8459949
"GIULIANO, 20230, France",42.3148695,9.4932028
"CERVIONE, 20221, France",42.3322737,9.49192
"SICHE, 20190, France",41.8762163,8.9779271
"BASTELICACCIA, 20129, France",41.9329436,8.8362468
"BIGUGLIA, 20620, France",42.6269896,9.4208224
"SAINT, 20217, France",42.6828875,9.3015689
"SANTA, 20200, France",47.7551188,7.0534664
"SARROLA, 20167, France",42.0293479,8.8430096
"BICCHISANO, 20140, France",41.7889461,8.9765753
"CONCA, 20135, France",41.7343259,9.3358428
"CARGESE, 20130, France",42.13436,8.59422
"NOVELLA, 20226, France",42.5850037,9.116641
"PORTO, 20150, France",42.2676535,8.6941493
"PENTA, 20213, France",42.4671285,9.4595153
"CROCE, 20237, France",42.413758,9.3621573
"VESCOVATO, 20215, France",42.4936573,9.4387142
"TOURRETTES, 6140, France",43.6236134,6.7015297
"OLMI, 20259, France",42.5286011,9.0157244
"POGGIO, 20232, France",42.6393436,9.3627374
"GROSSETO, 20166, France",41.8713232,8.9638329
"VILLE, 20200, France",,
"ALBITRECCIA, 20166, France",41.8624874,8.9421289
"CAMBIA, 20244, France",42.3638218,9.2947179
"BASTELICA, 20119, France",42.0016233,9.0494842
"ALATA, 20167, France",41.9768323,8.7433833
"MOCA, 20140, France",41.8051454,9.0112326
"COGNOCOLI, 20123, France",41.8285686,8.9060284
"SAN, 20230, France",42.3954599,9.4417455
"MEZZANA, 20167, France",41.979265,8.8336248
"ASSE, 4270, France",48.322497,-0.0084514
"COTONE, 20221, France",42.3157816,9.4852781
"MOROSAGLIA, 20218, France",42.4368399,9.304545
"SANTA, 20221, France",47.7551188,7.0534664
"ROUET, 13620, France",43.8119467,3.8133382
"COURCOURONNES, 91000, France",48.622557,2.4118939
"LAYE, 78100, France",48.9356047,2.0917743
"BAINS, 95880, France",,
"NEUILLY, 93330, France",48.9321383,1.4209125
"SEINE, 94200, France",,
"BESSANCOURT, 95550, France",49.0372777,2.2136286
"CERGY, 95000, France",49.0527528,2.0388736
"FORET, 78125, France",,
"VIRY, 91170, France",46.472464,4.3343506
"HORNOY, 80640, France",49.8540198,1.9093606
"SAINT, 80610, France",50.0400881,2.1177931
"NEUVILLE, 60510, France",49.4049967,2.3250154
"HAILLES, 80440, France",49.8047239,2.4391332
"BEAUCAMPS, 80430, France",49.8433073,1.7801064
"BRAY, 80340, France",49.9393722,2.7179704
"LÉVIGNEN, 60800, France",49.197603,2.9150805
"VILLE, 60560, France",49.1312314,2.5137195
"ASNIERES, 92600, France",48.9105948,2.2890454
"DAOURS, 80800, France",49.9021194,2.4479053
"GRUNY, 80700, France",49.7291954,2.8210712
"MOLLIENS, 80540, France",49.8837968,2.0217764
"NAOURS, 80260, France",50.0341443,2.2748218
"AMIENS, 80090, France",49.8941708,2.2956951
"HERMAVILLE, 62690, France",50.323391,2.5835502
"DREUIL, 80470, France",49.9141154,2.2335005
"ROYE, 80700, France",49.6986186,2.7930755
"MÉRICOURT, 80640, France",50.4015803,2.8664217
"NOIRÉMONT, 60480, France",49.5505924,2.211256
"MONCEAUX, 60220, France",49.3196007,2.5510617
"VENDIERES, 2540, France",48.8715182,3.4463251
"OISEMONT, 80140, France",49.956082,1.7649365
"ACHEUX, 80560, France",50.0728994,2.5306202
"OISE, 60460, France",49.4120546,2.4064878
"NIERGNIES, 59400, France",50.1472813,3.2576836
"MOREUIL, 80110, France",49.7705466,2.486822
"AILLY, 80470, France",49.928085,2.1980997
"METZ, 57950, France",49.1196964,6.1763552
"SOISSONS, 2200, France",49.3837621,3.327613
"AŸ, 51160, France",49.0460053,4.0387323
"VILLEZ, 27950, France",49.1112784,1.3732251
"CORMICY, 51220, France",49.3703024,3.8954464
"MEREAU, 18120, France",47.1788,2.0513
"SAINT, 80470, France",49.915908,2.2299068
"BRENOUILLE, 60870, France",49.302275,2.5283108
"VAL, 27120, France",49.0743529,1.3542803
"ÉVREUX, 27000, France",49.0268903,1.1510164
"HERRLISHEIM, 68420, France",48.7288855,7.9061317
"GUEUGNON, 71130, France",46.6005232,4.0633825
"BAGNOLET, 93170, France",48.8688199,2.4173658
"GEORGES, 77600, France",,
"MARNE, 94360, France",,
"PIERREFITTE, 93380, France",48.1685245,6.1769105
"GUICHAINVILLE, 27930, France",48.9800436,1.1864378
"CHARENTON, 94220, France",48.8198479,2.4159508
"PLESSIS, 91220, France",48.6116007,2.3256213
"CAMBRAI, 59400, France",50.1757546,3.2346145
"LOUVRES, 95380, France",49.0449139,2.5096751
"LAGNY, 77400, France",49.6138706,2.9174984
"FRANCONVILLE, 95130, France",48.986025,2.2303498
"SEINE, 93400, France",48.911729,2.334267
"FORET, 27480, France",,
"COUPVRAY, 77700, France",48.8918983,2.7948137
"GOMETZ, 91400, France",48.6718036,2.1250543
"BURES, 91440, France",48.6972179,2.1632719
"ARCUEIL, 94110, France",48.8064996,2.3366502
"DAMMARIE, 77190, France",48.5150876,2.6347018
"MONTSOULT, 95560, France",49.0704484,2.312001
"MAFFLIERS, 95560, France",49.0784276,2.3124785
"BALLANCOURT, 91610, France",48.5321637,2.3711049
"BONDY, 93140, France",48.9031,2.48291
"MALMAISON, 92500, France",48.87778,2.1802832
"FORET, 95350, France",48.9973824,2.3568948
"TOURVILLE, 50200, France",49.0457209,-1.5426992
"SAINT, 50240, France",48.5643797,-1.3276944
"NONANCOURT, 27320, France",48.7709287,1.1977498
"L, 14130, France",49.2508019,0.1327237
"LESSAY, 50430, France",49.2132849,-1.5202954
"PÉRIERS, 50190, France",49.1870906,-1.4100219
"ANGOVILLE, 50430, France",48.943877,-0.3735639
"QUIBOU, 50750, France",49.0684104,-1.200194
"MUIDS, 27430, France",49.2228671,1.2880007
"FLEURY, 27380, France",50.42199,2.25386
"ARROMANCHES, 14117, France",49.3369603,-0.6221294
"AMFREVILLE, 14860, France",49.2479604,-0.2345844
"MOUTIERS, 61110, France",49.2332157,5.9669258
"PERCHE, 61110, France",48.4768396,0.8456919
"VEXIN, 27630, France",49.1858623,1.6107751
"PETIT, 76140, France",49.4299584,1.0704247
"NOISY, 77123, France",48.3676417,2.5072908
"JOUY, 27120, France",49.0661914,1.2903665
"DIEPPE, 76370, France",49.9246182,1.0791444
"LIMOURS, 91470, France",48.6458221,2.0770987
"BONSECOURS, 76240, France",49.4222278,1.1239654
"AUDEMER, 27500, France",49.3273029,0.5153631
"COEX, 85220, France",46.6986111,-1.7594444
"SAINT, 85520, France",46.415769,-1.5478581
"L, 35590, France",48.1180941,-1.6876429
"SAINT, 35250, France",48.105314,-1.6673866
"LANDERNEAU, 29800, France",48.4514803,-4.2557901
"LOCMARIA, 29280, France",48.3747011,-4.6444051
"CHAPELLE, 35590, France",,
"NIVILLAC, 56130, France",47.5330834,-2.2829889
"HERMITAGE, 35590, France",48.1243,-1.8183
"SULNIAC, 56250, France",47.6759445,-2.571495
"SEVIGNE, 35510, France",48.1197799,-1.6038829
"ALLINEUC, 22460, France",48.310924,-2.872466
"BRUZ, 35170, France",48.0245814,-1.7471629
"CHAMP, 56390, France",45.2789481,5.9308898
"PLUMERGAT, 56400, France",47.7422676,-2.9163053
"ETABLES, 22680, France",48.6266514,-2.8400063
"CHARTRES, 35131, France",48.4438601,1.4881434
"CHÂTEAUGIRON, 35410, France",48.0423764,-1.500912
"PLOUIGNEAU, 29610, France",48.567703,-3.7011457
"TOUR, 56370, France",,
"BRETAGNE, 35131, France",,
"SAINTE, 85210, France",45.4401467,4.3873058
"MAËL, 22340, France",48.2847012,-3.4236555
"BAINS, 35600, France",47.7043242,-2.0720346
"ARRADON, 56610, France",47.62798,-2.8229152
"PLOUHINEC, 56680, France",47.6975924,-3.2510247
"PORGE, 33680, France",44.8727944,-1.0927165
"NOYERS, 41140, France",47.6957055,3.9955476
"SAINT, 86310, France",46.564767,0.8660028
"SAINTE, 17740, France",45.4401467,4.3873058
"SIGISMOND, 85420, France",46.3511111,-0.6888889
"HAUTE, 44115, France",,
"HERIC, 44810, France",47.4144202,-1.6523209
"ROCHEFORT, 49190, France",45.9366592,-0.9616399
"SAINTE, 85150, France",45.4401467,4.3873058
"CHAMPAGNÉ, 85450, France",,
"COMTE, 85200, France",,
"JARD, 85520, France",,
"SAINT, 85120, France",46.6468029,-0.7334027
"L, 85350, France",46.7170388,-2.39082
"QUIMPERLE, 29300, France",47.8692882,-3.5505644
"GUÉRINIÈRE, 85680, France",46.9680556,-2.2302778
"SAINT, 85440, France",46.467516,-1.6192324
"SAINT, 44270, France",46.9320487,-1.7428647
"MEILLERAYE, 44520, France",47.5590149,-1.4021731
"PINS, 44250, France",,
"LONGEVILLE, 85560, France",47.0298158,6.2259715
"VALLET, 44330, France",47.1610036,-1.2657431
"ANDARD, 49800, France",47.4829969,-0.3856131
"SAINT, 77400, France",48.8455927,2.4249063
"LISSIEU, 69380, France",45.8652176,4.742215
"CIBOURE, 64500, France",43.3844003,-1.6676238
"VIF, 38450, France",45.0554868,5.669033
"BOUGIVAL, 78380, France",48.8642975,2.1377696
"MEYSSIEZ, 38440, France",45.4700287,5.05495
"CROSNE, 91560, France",48.72046,2.4645591
"ORGE, 91600, France",48.6794572,2.3458417
"SEINE, 78670, France",48.9404491,1.9987648
"MYANS, 73800, France",45.5135921,5.9869283
"LONGUEVILLE, 77650, France",48.5144795,3.2473223
"MARMAGNE, 18500, France",47.1018078,2.284738
"SAINT, 37600, France",47.1267656,0.9987196
"NOTRE, 37390, France",,
"REIGNAC, 37310, France",47.2179604,0.9012014
"CLÉRY, 45370, France",47.28802,5.49442
"BRÉTIGNY, 91220, France",48.6068145,2.3019977
"ÉPUISAY, 41360, France",47.9007745,0.9298262
"LÈVES, 28300, France",48.4782477,1.4786967
"VENDÔME, 41100, France",47.7934453,1.0662256
"HERBAULT, 41190, France",47.6032367,1.1395747
